#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
140	input_spectra/7-C2R07_2.mzML	1637	0	328.268151307717	1	1152.89	0.0
70	input_spectra/7-C2R07_2.mzML	1638	0	185.110291544596	1	1159.5	0.0
70	input_spectra/7-C2R07_2.mzML	1639	0	185.110291544596	1	1159.69	0.0
70	input_spectra/7-C2R07_2.mzML	1640	0	185.110291544596	1	1160.35	0.0
70	input_spectra/7-C2R07_2.mzML	1641	0	185.110291544596	1	1160.54	0.0
70	input_spectra/7-C2R07_2.mzML	1642	0	185.110291544596	1	1161.19	0.0
70	input_spectra/7-C2R07_2.mzML	1643	0	185.110291544596	1	1161.39	0.0
229	input_spectra/7-C2R07_2.mzML	1644	0	542.349975585938	1	1164.85	0.0
229	input_spectra/7-C2R07_2.mzML	1645	0	542.349975585938	1	1165.04	0.0
229	input_spectra/7-C2R07_2.mzML	1646	0	542.349975585938	1	1166.08	0.0
229	input_spectra/7-C2R07_2.mzML	1647	0	542.349975585938	1	1166.27	0.0
142	input_spectra/7-C2R07_2.mzML	1648	0	328.268151307717	1	1169.93	0.0
137	input_spectra/7-C2R07_2.mzML	1649	0	328.268151307717	1	1170.12	0.0
135	input_spectra/7-C2R07_2.mzML	1650	0	328.268151307717	1	1170.78	0.0
137	input_spectra/7-C2R07_2.mzML	1651	0	328.268151307717	1	1170.97	0.0
142	input_spectra/7-C2R07_2.mzML	1652	0	328.268151307717	1	1171.63	0.0
141	input_spectra/7-C2R07_2.mzML	1653	0	328.268151307717	1	1171.82	0.0
70	input_spectra/7-C2R07_2.mzML	1654	0	185.110291544596	1	1178.43	0.0
70	input_spectra/7-C2R07_2.mzML	1655	0	185.110291544596	1	1178.62	0.0
70	input_spectra/7-C2R07_2.mzML	1656	0	185.110291544596	1	1179.27	0.0
70	input_spectra/7-C2R07_2.mzML	1657	0	185.110291544596	1	1179.46	0.0
70	input_spectra/7-C2R07_2.mzML	1658	0	185.110291544596	1	1180.12	0.0
