podp_id,study_id,study_role,study_members,record_type,data_status,missing_files,file_genome,path_genome,status_genome,file_ms2_run,path_ms2_run,ms2_run_url,genome_label,genome_accession,genome_accession_type,biosample_accession,genome_publications,gnps_massive_id,gnps_task_id,sample_preparation_label,extraction_method_label,instrumentation_method_label,n_genomes_declared,metcalf_rankable
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_512_BD11_01_46149.mzXML,Propionibacterium acnes HL038PA1,2531839320,JGI_Genome_ID,SAMN00189214,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_513_BD12_01_46150.mzXML,Propionibacterium acnes HL043PA1,2537561581,JGI_Genome_ID,SAMN00189215,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_514_BE1_01_46155.mzXML,Propionibacterium acnes HL043PA2,2537561580,JGI_Genome_ID,SAMN00189216,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_515_BE2_01_46156.mzXML,Propionibacterium acnes HL044PA1,2531839422,JGI_Genome_ID,SAMN00189218,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_516_BE3_01_46157.mzXML,Propionibacterium acnes HL045PA1,2531839222,JGI_Genome_ID,SAMN00189219,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_518_BE4_01_46158.mzXML,Propionibacterium acnes HL046PA2,2537561671,JGI_Genome_ID,SAMN00189221,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_519_BE5_01_46159.mzXML,Propionibacterium acnes HL050PA1,2531839427,JGI_Genome_ID,SAMN00189222,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_520_BE6_01_46160.mzXML,Propionibacterium acnes HL050PA2,2531839428,JGI_Genome_ID,SAMN00189223,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_521_BE7_01_46163.mzXML,Propionibacterium acnes HL050PA3,2531839429,JGI_Genome_ID,SAMN00189225,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_522_BE8_01_46164.mzXML,Propionibacterium acnes HL053PA1,2537561817,JGI_Genome_ID,SAMN00189224,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_523_BE9_01_46165.mzXML,Propionibacterium acnes HL053PA2,2531839226,JGI_Genome_ID,SAMN00189226,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_524_BE10_01_46166.mzXML,Propionibacterium acnes HL056PA1,2537561743,JGI_Genome_ID,SAMN00189227,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_525_BE11_01_46167.mzXML,Propionibacterium acnes HL059PA1,2537561675,JGI_Genome_ID,SAMN00189228,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_526_BE12_01_46168.mzXML,Propionibacterium acnes HL059PA2,2537561678,JGI_Genome_ID,SAMN00189229,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_527_BF1_01_46171.mzXML,Propionibacterium acnes HL060PA1,2531839319,JGI_Genome_ID,SAMN00189230,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_528_BF2_01_46172.mzXML,Propionibacterium acnes HL063PA1,2537561819,JGI_Genome_ID,SAMN00189231,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_529_BF3_01_46173.mzXML,Propionibacterium acnes HL063PA2,2529292847,JGI_Genome_ID,SAMN00189232,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_530_BF4_01_46174.mzXML,Propionibacterium acnes HL067PA1,2537561822,JGI_Genome_ID,SAMN00189233,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_531_BF5_01_46175.mzXML,Propionibacterium acnes HL072PA1,2537561586,JGI_Genome_ID,SAMN00189234,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_534_BF6_01_46176.mzXML,Propionibacterium acnes HL078PA1,2534682005,JGI_Genome_ID,SAMN00189237,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_536_BF7_01_46179.mzXML,Propionibacterium acnes HL082PA2,2529292952,JGI_Genome_ID,SAMN00189239,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_539_BF8_01_46180.mzXML,Propionibacterium acnes HL086PA1,2537561677,JGI_Genome_ID,SAMN00189242,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_552_BF9_01_46181.mzXML,Propionibacterium acnes HL110PA1,2537561583,JGI_Genome_ID,SAMN00189247,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_554_BF10_01_46182.mzXML,Propionibacterium acnes HL110PA3,2537561578,JGI_Genome_ID,SAMN00189249,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_555_BF11_01_46183.mzXML,Propionibacterium acnes HL110PA4,2531839315,JGI_Genome_ID,SAMN00189250,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_64_BG7_01_46194.mzXML,Veillonella sp. 3_1_44,647533241,JGI_Genome_ID,SAMN02463830,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_766_BA2_01_46090.mzXML,Peptostreptococcaceae sp. AS15,2537561888,JGI_Genome_ID,SAMN00828784,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_8_BB11_01_46117.mzXML,Propionibacterium acidifaciens F0233,645058700,JGI_Genome_ID,SAMN02436184,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_80_BB2_01_46106.mzXML,Prevotella melaninogenica D18,647533196,JGI_Genome_ID,SAMN02463806,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_849_BB5_01_46109.mzXML,Prevotella oralis HGA0225,2541047008,JGI_Genome_ID,SAMN02596991,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_852_BG5_01_46192.mzXML,Sutterella wadsworthensis HGA0223,2541047009,JGI_Genome_ID,SAMN02596980,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_92_BB10_01_46116.mzXML,Prevotella veroralis F0319,645951836,JGI_Genome_ID,SAMN00008850,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%203A/HM_93_BB6_01_46110.mzXML,Prevotella oris F0302,645951806,JGI_Genome_ID,SAMN00008848,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_1036_GD4_01_45861.mzXML,Bacteroides stercoris CC31F,2541046992,JGI_Genome_ID,SAMN02596993,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_1120_GD11_01_45870.mzXML,Bifidobacterium breve JCP7499,2541047574,JGI_Genome_ID,SAMN02436887,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_1139_GE8_01_45883.mzXML,Clostridiales sp. F0540,2600255234,JGI_Genome_ID,SAMN02436756,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_13_GA5_01_45812.mzXML,Oribacterium sinus F0268,643886104,JGI_Genome_ID,SAMN00002241,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_133_GA4_01_45811.mzXML,Gardnerella vaginalis UPII 315-A,2531839498,JGI_Genome_ID,SAMN00138210,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_18_GC11_01_45852.mzXML,Bacteroides sp. 2_1_22,647533111,JGI_Genome_ID,SAMN02463734,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_189_GD3_01_45860.mzXML,Bacteroides sp. D20,647533114,JGI_Genome_ID,SAMN02463737,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_20_GC1_01_45840.mzXML,Bacteroides fragilis 3_1_12,645058788,JGI_Genome_ID,SAMN02463689,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_210_GB9_01_45834.mzXML,Bacteroides eggerthii 1_2_48FAA,649989912,JGI_Genome_ID,SAMN02463790,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
d5b4a1b9-5bae-4616-9aa9-ead696276903.2,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2,merged,c89fb2c9-125b-49b2-a604-3e5bdfd800a6.2|d5b4a1b9-5bae-4616-9aa9-ead696276903.2,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000084475/peak/mzXML%20files/FCM%20Plates/FCM%20Plate%201B/HM_222_GC6_01_45845.mzXML,Bacteroides ovatus 3_8_47FAA,651324012,JGI_Genome_ID,SAMN02463791,,MSV000084475,c999bce5de72437bae94463b1bb135b9,FCM,3:1 MeOH/H2O,Maxis qToF,153,True
