podp_id,genome_label,genome_type,metabolomics_file,gnps_massive_id,same_experiment,slice
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM41442v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1119_RC12_01_22397.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM41442v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_1119_RC7_01_25843.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM41442v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI1119_RD2_01_22642.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM46658v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1139_RE11_01_22162.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM46658v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_1139_BE11_01_23077.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM16349v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_16_RB7_01_22290.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspAC15v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_883_RF9_01_22836.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspAC15v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_883_BE7_01_22915.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspAC15v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_883_BF4_01_22740.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspACC21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_884_RF10_01_22837.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspACC21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_884_BE8_01_22916.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspACC21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_884_BF5_01_22741.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspCM7v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_885_RG5_01_22845.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspCM7v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_885_RH4_01_23095.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspCM7v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_885_BF12_01_22748.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspOBRC6v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_886_RG6_01_22846.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspOBRC6v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_886_RH5_01_23096.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspOBRC6v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_886_BG1_01_22750.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspBS21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_889_RG1_01_22841.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspBS21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_889_BE11_01_22919.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspBS21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_889_BF8_01_22744.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM17695v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_134_RE2_01_25864.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM18548v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_141_RE10_01_22824.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM18548v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_141_BD8_01_22903.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM18548v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_141_BE5_01_22728.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,VspACP1v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM__778_RG2_01_24994.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,CspBV3AC2v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_825_RE9_01_22420.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,CspBV3AC2v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_825_RE3_01_25865.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,CspBV3AC2v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI825_RE11_01_22664.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,BspMSTE12v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_868_RE7_01_22158.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,BspMSTE12v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_868_RE11_01_22500.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,BspMSTE12v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_868_BE7_01_23073.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,FspCM21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_871_RB10_01_22382.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,FspCM21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_871_RC1_01_25837.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,FspCM21v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI871_RC3_01_22630.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,FspCM22v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_874_RB11_01_22383.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,FspCM22v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI874_RC4_01_22631.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,FspOBRC1v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_875_RB12_01_22384.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,FspOBRC1v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI875_RC5_01_22632.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspBS29av1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_887_RG2_01_22842.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspBS29av1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_887_RH1_01_23092.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspBS29av1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_887_BF9_01_22745.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspAS20v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_888_RF12_01_22839.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspAS20v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_888_BE10_01_22918.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspAS20v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_888_BF7_01_22743.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspCM6v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_890_RG4_01_22844.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspCM6v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_890_RH3_01_23094.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspCM6v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_890_BF11_01_22747.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspACS2v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_891_RF11_01_22838.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspACS2v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_891_BE9_01_22917.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspACS2v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_891_BF6_01_22742.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspSR1v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_892_RG7_01_22847.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspSR1v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_892_RH6_01_23097.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,SspSR1v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_892_BG2_01_22751.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,VspAS16v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM__895_RG3_01_24995.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,VspAS16v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_895_RF1_01_24985.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Bact_sp_D2_V2,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_28_RD5_01_22143.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Bact_sp_D2_V2,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_28_RD8_01_22484.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Bact_sp_D2_V2,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_28_BD7_01_23060.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,04_NF_x40_HMP1651v01,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1088_RA7_01_22277.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM18668v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_146_RE7_01_22987.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM36486v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_147_RE3_01_22571.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM36486v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_147_RE10_01_22238.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM16015v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_200_RF3_01_22584.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM16015v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_200_RF9_01_22250.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM16015v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_200_RF3_01_22996.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM15927v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_202_RA9_01_22525.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM15927v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_202_RA9_01_22185.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM15927v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_202_RA10_01_22938.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM15967v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_204_RF8_01_22589.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM15967v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_204_RG2_01_22256.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM15967v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_204_RF8_01_23002.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM18827v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_275_RF7_01_22834.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM18827v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_275_BE5_01_22913.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM18827v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_275_BF2_01_22738.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM15925v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_201_RA8_01_22524.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM15925v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_201_RA8_01_22184.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM14652v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_272_RC3_01_22545.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM14652v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_272_RC5_01_22207.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM14652v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_272_RC4_01_22958.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,CspMSTE9v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_764_RA4_01_22363.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,CspMSTE9v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_764_RA5_01_25815.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,CspMSTE9v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI764_RA3_01_22604.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM19559v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_468_RE8_01_22576.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM19559v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_468_RF3_01_22244.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM19559v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_468_RE8_01_22988.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Lach_bact_F0167_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_7_RD3_01_22401.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Lach_bact_F0167_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_7_RC10_01_25846.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Lach_bact_F0167_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI7_RD4_01_22644.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,KspOBRC7v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_767_RC5_01_22793.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,KspOBRC7v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_767_BC3_01_22885.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,KspOBRC7v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_767_BC3_01_22700.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,LspICM7v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI768_RD5_01_22645.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM16341v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_94_RE6_01_22574.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM16341v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_94_RF1_01_22242.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM16341v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_94_RE5_01_22985.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM17477v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_130_RB6_01_22947.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM17705v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_136_RB8_01_22291.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM17735v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_138_RA6_01_22276.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM17735v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_138_RD5_01_24967.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM17735v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_138_RA4_01_24945.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Olsenella_sp_F0356_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_198_RD10_01_25859.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Olsenella_sp_F0356_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI198_RE4_01_22657.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM19565v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_354_RC4_01_22792.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM19565v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_354_BC2_01_22884.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM19565v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_354_BC2_01_22699.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM24229v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_469_RB1_01_22776.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,ASM24229v1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_469_BA11_01_22682.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Kleb_oxyt_10-5244_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_625_RB5_01_22780.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Kleb_oxyt_10-5244_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_625_BB3_01_22872.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Kleb_oxyt_10-5244_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_625_BB3_01_22687.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Kleb_oxyt_10-5245_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_626_RB6_01_22781.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Kleb_oxyt_10-5245_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_626_BB4_01_22873.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Kleb_oxyt_10-5245_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_626_BB4_01_22688.mzXML,MSV000082045,True,unvalidated_pairs
5e920f02-2ae7-4d58-a4b9-fc76740958cd.4,Kleb_oxyt_10-5249_V1,genome,ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_628_RB8_01_22783.mzXML,MSV000082045,True,unvalidated_pairs
