USI1,USI2,SMILES1,SpectrumID,Compound_Name,CLUSTERID1,CLUSTERID2
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:466,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,466
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:467,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,467
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:512,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,512
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:534,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,534
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:545,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,545
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:546,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,546
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:570,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,570
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:571,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,571
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:589,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,589
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004715668,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:590,COc1cccc2cc3c(c(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c12)C(C)OC3=O,CCMSLIB00004715668,"5-methoxy-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3H-benzo[f][2]benzofuran-1-one",511,590
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017431222,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:3,O=CC1=CC=CC(O)=C1,CCMSLIB00017431222,3-hydroxybenzaldehyde [CCS=112.9464111328125],1,3
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134584,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:205,C1=CC=C(C=C1)CC(C(=O)O)N,CCMSLIB00003134584,Spectral Match to DL-Phenylalanine from NIST14,145,205
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134604,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:34,C1=CC=C(C=C1)C(=O)O,CCMSLIB00003134604,Spectral Match to Benzoic acid from NIST14,38,34
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017432750,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:34,NC1=C(C)C=C(C)C=C1C,CCMSLIB00017432750,"2,4,6-trimethylaniline [CCS=136.8988494873047]",98,34
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426130,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:34,N[C@@H](CC1=CC=CC=C1)C(O)=O,CCMSLIB00000426130,HMDB:HMDB00159-250 L-Phenylalanine,147,34
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00013639998,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:34,C([C@@H](C(O)=O)N)C1=CC=CC=C1,CCMSLIB00013639998,Phenylalanine_(L-)_30EV,148,34
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006112739,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:25,CC[C@@H](C)[C@@H](C(=O)O)N,CCMSLIB00006112739,L-Alloisoleucine - 30.0 eV,74,25
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113094,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:25,CC[C@H](C)[C@@H](C(=O)O)N,CCMSLIB00006113094,L-(+)-Isoleucine - 40.0 eV,80,25
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017432750,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:30,NC1=C(C)C=C(C)C=C1C,CCMSLIB00017432750,"2,4,6-trimethylaniline [CCS=136.8988494873047]",99,30
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017432750,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:31,NC1=C(C)C=C(C)C=C1C,CCMSLIB00017432750,"2,4,6-trimethylaniline [CCS=136.8988494873047]",99,31
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017432750,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:32,NC1=C(C)C=C(C)C=C1C,CCMSLIB00017432750,"2,4,6-trimethylaniline [CCS=136.8988494873047]",99,32
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017432750,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:69,NC1=C(C)C=C(C)C=C1C,CCMSLIB00017432750,"2,4,6-trimethylaniline [CCS=136.8988494873047]",99,69
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006112739,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:83,CC[C@@H](C)[C@@H](C(=O)O)N,CCMSLIB00006112739,L-Alloisoleucine - 30.0 eV,74,83
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134584,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:146,C1=CC=C(C=C1)CC(C(=O)O)N,CCMSLIB00003134584,Spectral Match to DL-Phenylalanine from NIST14,145,146
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426130,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:146,N[C@@H](CC1=CC=CC=C1)C(O)=O,CCMSLIB00000426130,HMDB:HMDB00159-250 L-Phenylalanine,147,146
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134584,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:75,C1=CC=C(C=C1)CC(C(=O)O)N,CCMSLIB00003134584,Spectral Match to DL-Phenylalanine from NIST14,145,75
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113094,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:60,CC[C@H](C)[C@@H](C(=O)O)N,CCMSLIB00006113094,L-(+)-Isoleucine - 40.0 eV,80,60
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113094,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:81,CC[C@H](C)[C@@H](C(=O)O)N,CCMSLIB00006113094,L-(+)-Isoleucine - 40.0 eV,80,81
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113094,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:82,CC[C@H](C)[C@@H](C(=O)O)N,CCMSLIB00006113094,L-(+)-Isoleucine - 40.0 eV,80,82
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134604,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:33,C1=CC=C(C=C1)C(=O)O,CCMSLIB00003134604,Spectral Match to Benzoic acid from NIST14,38,33
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426130,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:33,N[C@@H](CC1=CC=CC=C1)C(O)=O,CCMSLIB00000426130,HMDB:HMDB00159-250 L-Phenylalanine,147,33
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00013639998,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:33,C([C@@H](C(O)=O)N)C1=CC=CC=C1,CCMSLIB00013639998,Phenylalanine_(L-)_30EV,148,33
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017432757,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:31,NC1=C(C)C=C(C)C=C1C,CCMSLIB00017432757,"2,4,6-trimethylaniline [CCS=136.0012664794922]",95,31
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017431222,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:2,O=CC1=CC=CC(O)=C1,CCMSLIB00017431222,3-hydroxybenzaldehyde [CCS=112.9464111328125],1,2
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017432757,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:31,NC1=C(C)C=C(C)C=C1C,CCMSLIB00017432757,"2,4,6-trimethylaniline [CCS=136.0012664794922]",90,31
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017432757,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:32,NC1=C(C)C=C(C)C=C1C,CCMSLIB00017432757,"2,4,6-trimethylaniline [CCS=136.0012664794922]",90,32
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134584,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:144,C1=CC=C(C=C1)CC(C(=O)O)N,CCMSLIB00003134584,Spectral Match to DL-Phenylalanine from NIST14,145,144
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426130,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:144,N[C@@H](CC1=CC=CC=C1)C(O)=O,CCMSLIB00000426130,HMDB:HMDB00159-250 L-Phenylalanine,147,144
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00013639998,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:144,C([C@@H](C(O)=O)N)C1=CC=CC=C1,CCMSLIB00013639998,Phenylalanine_(L-)_30EV,148,144
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006121006,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:20,C[N+](C)(C)CC(=O)O,CCMSLIB00006121006,"Carboxy-N,N,N-trimethylmethanaminium - 40.0 eV",19,20
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134584,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:77,C1=CC=C(C=C1)CC(C(=O)O)N,CCMSLIB00003134584,Spectral Match to DL-Phenylalanine from NIST14,145,77
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017431222,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:30,O=CC1=CC=CC(O)=C1,CCMSLIB00017431222,3-hydroxybenzaldehyde [CCS=112.9464111328125],1,30
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00017431222,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:32,O=CC1=CC=CC(O)=C1,CCMSLIB00017431222,3-hydroxybenzaldehyde [CCS=112.9464111328125],1,32
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134604,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:32,C1=CC=C(C=C1)C(=O)O,CCMSLIB00003134604,Spectral Match to Benzoic acid from NIST14,38,32
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134604,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:31,C1=CC=C(C=C1)C(=O)O,CCMSLIB00003134604,Spectral Match to Benzoic acid from NIST14,38,31
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134604,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:35,C1=CC=C(C=C1)C(=O)O,CCMSLIB00003134604,Spectral Match to Benzoic acid from NIST14,38,35
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426130,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:35,N[C@@H](CC1=CC=CC=C1)C(O)=O,CCMSLIB00000426130,HMDB:HMDB00159-250 L-Phenylalanine,147,35
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00013639998,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:35,C([C@@H](C(O)=O)N)C1=CC=CC=C1,CCMSLIB00013639998,Phenylalanine_(L-)_30EV,148,35
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134604,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:69,C1=CC=C(C=C1)C(=O)O,CCMSLIB00003134604,Spectral Match to Benzoic acid from NIST14,38,69
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134584,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:149,C1=CC=C(C=C1)CC(C(=O)O)N,CCMSLIB00003134584,Spectral Match to DL-Phenylalanine from NIST14,145,149
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426130,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:149,N[C@@H](CC1=CC=CC=C1)C(O)=O,CCMSLIB00000426130,HMDB:HMDB00159-250 L-Phenylalanine,147,149
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00013639998,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:149,C([C@@H](C(O)=O)N)C1=CC=CC=C1,CCMSLIB00013639998,Phenylalanine_(L-)_30EV,148,149
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134604,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:30,C1=CC=C(C=C1)C(=O)O,CCMSLIB00003134604,Spectral Match to Benzoic acid from NIST14,38,30
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134584,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:76,C1=CC=C(C=C1)CC(C(=O)O)N,CCMSLIB00003134584,Spectral Match to DL-Phenylalanine from NIST14,145,76
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00013639998,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:143,C([C@@H](C(O)=O)N)C1=CC=CC=C1,CCMSLIB00013639998,Phenylalanine_(L-)_30EV,148,143
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426130,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:143,N[C@@H](CC1=CC=CC=C1)C(O)=O,CCMSLIB00000426130,HMDB:HMDB00159-250 L-Phenylalanine,147,143
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738045,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:391,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CCC4[C@@]3(CC[C@H](C4)O)C)O)C,CCMSLIB00005738045,"Massbank:RP005403 Glycodeoxycholic acid|2-[[(4R)-4-[(3R,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]acetic",398,391
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005435563,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:452,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,CCMSLIB00005435563,taurocholic acid,417,452
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00011429941,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:452,O=S(O)(CCNC(CC[C@@H](C)C1CC[C@@]2([H])[C@]3([H])[C@H](O)CC4C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@@H](O)[C@]12C)=O)=O,CCMSLIB00011429941,"(((3a,7a,12b)-3,7,12-trihydroxy-24-oxocholan-24-yl)amino)ethanesulfonic acid",437,452
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113073,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:452,C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C.[Na+],CCMSLIB00006113073,Sodium taurochenodeoxycholate - 40.0 eV,441,452
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00011429876,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:452,O=S(O)(CCNC(CC[C@@H](C)C1CC[C@@]2([H])[C@]3([H])[C@H](O)CC4C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)=O)=O,CCMSLIB00011429876,"(((3a,7a,12a)-3,7,12-trihydroxy-24-oxocholan-24-yl)amino)ethanesulfonic acid",480,452
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00012361803,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:314,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,CCMSLIB00012361803,cholic acid,328,314
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004716316,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:451,C[C@H](CCC(O)=NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,CCMSLIB00004716316,Glycocholic Acid,408,451
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005435563,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:451,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,CCMSLIB00005435563,taurocholic acid,417,451
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005465772,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:451,C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCCS(O)(=O)=O)=O,CCMSLIB00005465772,"""2-((R)-4-((3R,5S,7S,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid""",436,451
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006680127,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:451,C[C@H](CC/C(=N/CCS(=O)(=O)O)/O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@@H]([C@]12C)O)[C@@]4(C)CC[C@H](C[C@H]4C[C@H]3O)O,CCMSLIB00006680127,TAUROCHOLIC ACID,479,451
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00011429876,mzspec:GNPS2:TASK-5d7dd02dcfa04e059be6022795cd4a36-nf_output/clustering/specs_ms.mgf:scan:451,O=S(O)(CCNC(CC[C@@H](C)C1CC[C@@]2([H])[C@]3([H])[C@H](O)CC4C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)=O)=O,CCMSLIB00011429876,"(((3a,7a,12a)-3,7,12-trihydroxy-24-oxocholan-24-yl)amino)ethanesulfonic acid",480,451
