#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
111	input_spectra/bkgrnd-marine-broth.mzML	1856	0	328.273207122204	1	48939.0	0.0
109	input_spectra/bkgrnd-marine-broth.mzML	1857	0	328.273207122204	1	48950.52	0.0
125	input_spectra/bkgrnd-marine-broth.mzML	1858	0	396.338185628255	1	48985.020000000004	0.0
125	input_spectra/bkgrnd-marine-broth.mzML	1859	0	396.338185628255	1	48996.54	0.0
131	input_spectra/bkgrnd-marine-broth.mzML	1860	0	423.338185628255	1	49019.52	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1861	0	286.223715888129	1	49031.04	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1862	0	286.223715888129	1	49042.5	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1863	0	328.273207122204	1	49081.920000000006	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1864	0	328.273207122204	1	49093.38	0.0
125	input_spectra/bkgrnd-marine-broth.mzML	1865	0	396.338185628255	1	49127.88	0.0
125	input_spectra/bkgrnd-marine-broth.mzML	1866	0	396.338185628255	1	49139.4	0.0
145	input_spectra/bkgrnd-marine-broth.mzML	1867	0	447.349294026693	1	49162.380000000005	0.0
122	input_spectra/bkgrnd-marine-broth.mzML	1868	0	379.310892740885	1	49173.9	0.0
122	input_spectra/bkgrnd-marine-broth.mzML	1869	0	379.310892740885	1	49185.42	0.0
126	input_spectra/bkgrnd-marine-broth.mzML	1870	0	401.293874104818	1	49224.78	0.0
125	input_spectra/bkgrnd-marine-broth.mzML	1871	0	396.338185628255	1	49247.76	0.0
125	input_spectra/bkgrnd-marine-broth.mzML	1872	0	396.338185628255	1	49259.280000000006	0.0
145	input_spectra/bkgrnd-marine-broth.mzML	1873	0	447.349294026693	1	49270.799999999996	0.0
122	input_spectra/bkgrnd-marine-broth.mzML	1874	0	379.310892740885	1	49293.78	0.0
122	input_spectra/bkgrnd-marine-broth.mzML	1875	0	379.310892740885	1	49305.3	0.0
145	input_spectra/bkgrnd-marine-broth.mzML	1876	0	447.349294026693	1	49344.659999999996	0.0
122	input_spectra/bkgrnd-marine-broth.mzML	1877	0	379.310892740885	1	49367.7	0.0
122	input_spectra/bkgrnd-marine-broth.mzML	1878	0	379.310892740885	1	49379.159999999996	0.0
117	input_spectra/bkgrnd-marine-broth.mzML	1879	0	352.311096191406	1	49516.44	0.0
117	input_spectra/bkgrnd-marine-broth.mzML	1880	0	352.311096191406	1	49527.96	0.0
127	input_spectra/bkgrnd-marine-broth.mzML	1881	0	403.322245279948	1	49539.420000000006	0.0
114	input_spectra/bkgrnd-marine-broth.mzML	1882	0	335.284332275391	1	49562.46000000001	0.0
114	input_spectra/bkgrnd-marine-broth.mzML	1883	0	335.284332275391	1	49573.92	0.0
117	input_spectra/bkgrnd-marine-broth.mzML	1884	0	352.311096191406	1	49636.259999999995	0.0
117	input_spectra/bkgrnd-marine-broth.mzML	1885	0	352.311096191406	1	49647.78	0.0
114	input_spectra/bkgrnd-marine-broth.mzML	1886	0	335.284332275391	1	49682.28	0.0
114	input_spectra/bkgrnd-marine-broth.mzML	1887	0	335.284332275391	1	49693.8	0.0
117	input_spectra/bkgrnd-marine-broth.mzML	1888	0	352.311096191406	1	49733.159999999996	0.0
117	input_spectra/bkgrnd-marine-broth.mzML	1889	0	352.311096191406	1	49744.68	0.0
114	input_spectra/bkgrnd-marine-broth.mzML	1890	0	335.284332275391	1	49779.18	0.0
114	input_spectra/bkgrnd-marine-broth.mzML	1891	0	335.284332275391	1	49790.64	0.0
96	input_spectra/bkgrnd-marine-broth.mzML	1892	0	286.223715888129	1	49926.240000000005	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1893	0	286.223715888129	1	49937.76	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1894	0	286.223715888129	1	49977.12	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1895	0	286.223715888129	1	49988.58	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1896	0	286.223715888129	1	50028.0	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1897	0	286.223715888129	1	50039.52	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1898	0	328.273207122204	1	50078.880000000005	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1899	0	328.273207122204	1	50090.340000000004	0.0
99	input_spectra/bkgrnd-marine-broth.mzML	1900	0	291.257059733073	1	50124.78	0.0
99	input_spectra/bkgrnd-marine-broth.mzML	1901	0	291.257059733073	1	50136.3	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1902	0	308.283996582031	1	50147.82	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1903	0	308.283996582031	1	50159.280000000006	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1904	0	328.273207122204	1	50198.64	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1905	0	328.273207122204	1	50210.16	0.0
99	input_spectra/bkgrnd-marine-broth.mzML	1906	0	291.257059733073	1	50244.6	0.0
99	input_spectra/bkgrnd-marine-broth.mzML	1907	0	291.257059733073	1	50256.119999999995	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1908	0	308.283996582031	1	50267.58	0.0
